INFO 2025-06-07 15:15:39,713 basehttp 20412 10000 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2025-06-07 15:15:40,364 log 20412 10000 Bad Request: /api/auth/login/
WARNING 2025-06-07 15:15:40,364 basehttp 20412 10000 "POST /api/auth/login/ HTTP/1.1" 400 38
INFO 2025-06-07 15:15:43,929 basehttp 20412 10000 "POST /api/auth/login/ HTTP/1.1" 200 1165
INFO 2025-06-07 15:26:03,631 autoreload 16908 23772 Watching for file changes with StatReloader
INFO 2025-06-07 15:28:31,416 basehttp 16908 1908 "OPTIONS /api/auth/profile/ HTTP/1.1" 200 0
INFO 2025-06-07 15:28:31,416 basehttp 16908 1432 "OPTIONS /api/auth/profile/ HTTP/1.1" 200 0
INFO 2025-06-07 15:28:31,420 basehttp 16908 1908 "OPTIONS /api/chat/messages/users/ HTTP/1.1" 200 0
WARNING 2025-06-07 15:28:31,476 log 16908 1908 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:31,476 basehttp 16908 1908 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
INFO 2025-06-07 15:28:31,487 basehttp 16908 1432 "GET /api/auth/profile/ HTTP/1.1" 200 692
INFO 2025-06-07 15:28:31,492 basehttp 16908 1432 "GET /api/auth/profile/ HTTP/1.1" 200 692
WARNING 2025-06-07 15:28:35,323 log 16908 1432 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:35,324 basehttp 16908 1432 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:35,920 log 16908 1432 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:35,921 basehttp 16908 1432 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:36,185 log 16908 1432 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:36,186 basehttp 16908 1432 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:36,324 log 16908 1432 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:36,325 basehttp 16908 1432 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:36,428 log 16908 1432 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:36,429 basehttp 16908 1432 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:36,871 log 16908 1464 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:36,872 basehttp 16908 1464 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:37,519 log 16908 1464 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:37,520 basehttp 16908 1464 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:37,974 log 16908 1464 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:37,980 basehttp 16908 1464 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:38,130 log 16908 1464 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:38,131 basehttp 16908 1464 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
INFO 2025-06-07 15:28:48,363 basehttp 16908 1464 "POST /api/auth/login/ HTTP/1.1" 200 1165
INFO 2025-06-07 15:28:48,438 basehttp 16908 1464 "GET /api/auth/profile/ HTTP/1.1" 200 692
WARNING 2025-06-07 15:28:48,443 log 16908 24276 Not Found: /api/chat/messages/users/
INFO 2025-06-07 15:28:48,449 basehttp 16908 1464 "GET /api/auth/profile/ HTTP/1.1" 200 692
WARNING 2025-06-07 15:28:48,482 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:51,062 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:51,063 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:51,522 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:51,523 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:51,674 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:51,675 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:51,811 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:51,812 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:51,897 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:51,898 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:52,158 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:52,159 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:52,375 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:52,376 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:52,604 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:52,606 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:52,836 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:52,837 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:52,924 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:52,924 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:53,050 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:53,051 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:53,174 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:53,176 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:53,294 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:53,295 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:53,498 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:53,499 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:53,584 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:53,585 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:28:53,714 log 16908 24276 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:28:53,714 basehttp 16908 24276 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
INFO 2025-06-07 15:30:36,829 autoreload 16908 23772 D:\Software_Project\InnoVest-StartUp-Investment-Platform\Innovest\settings.py changed, reloading.
INFO 2025-06-07 15:30:37,966 autoreload 24124 12444 Watching for file changes with StatReloader
WARNING 2025-06-07 15:30:45,725 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:45,725 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:46,573 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:46,574 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,187 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,188 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,318 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,319 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,452 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,453 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,577 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,578 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,693 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,693 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,826 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,827 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:47,939 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:47,940 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,074 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,074 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,196 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,197 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,329 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,330 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,433 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,435 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,580 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,581 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,694 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,695 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
WARNING 2025-06-07 15:30:48,827 log 24124 12796 Not Found: /api/chat/messages/users/
WARNING 2025-06-07 15:30:48,827 basehttp 24124 12796 "GET /api/chat/messages/users/ HTTP/1.1" 404 2570
INFO 2025-06-07 15:31:02,450 basehttp 24124 20936 "GET /api/auth/profile/ HTTP/1.1" 200 692
WARNING 2025-06-07 15:31:02,457 log 24124 24268 Not Found: /api/chat/messages/users/
INFO 2025-06-07 15:31:02,460 basehttp 24124 20936 "GET /api/auth/profile/ HTTP/1.1" 200 692
